fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,acid_balance,sweetness index,complexity index
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,11.525228385959561,0.17525755128087497,5.8309999999999995
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,15.208016499656257,0.20999979000021002,6.115
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,15.208016499656257,0.20999979000021002,6.115
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,5,14.492543586324837,0.14432974811366175,7.051
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,9.57129183868802,0.29761881141364177,6.616
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6,21.71366532384789,0.23423402321259174,6.606999999999999
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,5,10.16649722504625,0.1636362148761683,5.901999999999999
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,19.799604007919843,1.5681800361590499,6.825000000000001
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,7,11.276355822216548,0.16216204263240064,6.4540000000000095
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,19.799604007919843,1.5681800361590499,6.825000000000001
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,7,11.276355822216548,0.16176458693780374,6.464
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,29.284668404699826,0.2830186009258482,6.664
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,29.284668404699826,0.2830186009258482,6.664
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,5,24.544710766340412,0.14018678487216368,6.632999999999999
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,5,10.68685974259935,0.21649462217049265,5.875
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5,9.999852943339068,0.20388329720068232,5.99
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5,9.374853517913783,0.17924511391970385,5.814
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,10.370178330030924,0.14912267620817876,5.834
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,6,10.877002157856882,0.19444426440345888,5.948
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6,32.271260397254665,0.14516117325711833,6.728
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,10.370178330030924,0.14912267620817876,5.834
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,5,9.538314795156998,0.13389110134635873,6.227
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,14.258995203792523,0.1958760867256838,6.167
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,7,20.644495338860036,0.13999986000014,5.7700000000000005
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,6,16.278691193228063,0.17924511391970385,6.223
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,14.258995203792523,0.1958760867256838,6.167
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,9.324198321644303,0.19999982608710773,6.399
6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,6,7.374219282466117,0.21296276577521686,6.054
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,9.324198321644303,0.19999982608710773,6.399
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,5,10.344684900897919,0.1562498372397529,6.039
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,5,9.51207912098633,0.457446321865615,6.099
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,5,12.478419172321843,0.24489770928805174,6.022
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6,14.090588850253404,0.22727252066134487,5.987
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,19.736322728349254,0.20175420898753596,6.585
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,6,8.394958086937198,0.1851850137175799,6.158
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,19.736322728349254,0.20175420898753596,6.585
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,6,26.29532239546683,0.19811302064809375,6.236
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5,43.88645075273596,0.16216201607025582,6.699999999999999
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6,17.777283964334327,0.22680388989289707,5.7010000000000005
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,5,10.289705946290635,0.21428549562704527,5.981
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,6,8.101163276414223,0.21153825813629026,5.875
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,6,11.428367350583025,0.1714284081634208,5.890000000000001
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,6,8.214187926334212,0.4440428403868156,5.7459999999999996
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,6,8.214187926334212,0.4432427640618767,5.751
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,19.06190431549014,0.2169809273764836,5.911
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,12.263919548687761,0.1941745687625546,5.939
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,5,15.744345864981597,0.20952360997751432,6.299
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,5,9.42843673661805,0.25490171088067565,5.874
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,12.263919548687761,0.1941745687625546,5.939
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,19.06190431549014,0.2169809273764836,5.911
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5,14.166371533926377,0.1923075073966275,6.0200000000000005
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,6,14.285374157758149,0.1999998000002,5.634
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,5,13.9580425407804,0.21649462217049265,5.782
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,6,14.46777728133444,0.22916642795163758,5.795
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,6,13.395973660874322,0.1574072616599429,6.2780000000000005
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,6,27.24043998482811,0.2178215665133005,6.391
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,6,10.289705946290635,0.20588215109593033,6.08
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,6,14.999659098656847,0.1946900931946078,6.237
6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,5,8.652359540999418,0.27450953479457374,5.6979999999999995
7.2,0.53,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,6,13.58464934623875,0.20201999795959802,6.054
8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,5,20.51229455654983,0.2111108765434705,6.083
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,7,11.785503830288745,0.20512802980510275,6.336
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,6,12.727041326521336,0.22680388989289707,5.8870000000000005
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,6,11.509216807230052,0.18446584032442687,5.734
5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,6,9.31018430716712,0.18627432718203218,5.412
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5,9.687348635177576,0.2083331597223669,6.269
7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,5,18.46106510089485,0.18181799816363822,6.0840000000000005
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,6,11.922847637545432,0.37931001783619156,6.149000000000001
7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,7,29.598816047358106,0.2018346772158925,6.458
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,6,7.836165658881184,0.17674402163346825,6.073
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,6,25.22669939319561,0.21153825813629026,7.731000000000001
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,7,22.702089132726144,0.20535695950271474,6.963
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,6,10.3172965508484,0.17821764532906406,5.822
7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,5,12.28048630725777,0.19607823913898126,6.042999999999999
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,5,10.49982500291662,0.13223129567661515,6.303
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,5,27.999300017499557,0.1923075073966275,7.774
7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,5,10.441022926133439,0.24210500831051757,5.849
7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,5,10.59685676333189,0.24468059076532894,5.821999999999999
6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6,9.264569638681785,0.32743333855456763,6.1080000000000005
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,5,9.931837662072626,0.2340423042103147,5.92
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,6,7.719207962479971,0.21818161983489107,6.12
7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,7,12.499776789700183,0.16113728802152794,6.1690000000000005
6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,5,7.499914773695753,0.22222199775555784,5.7780000000000005
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,6,7.719207962479971,0.21818161983489107,6.12
6.9,0.63,0.33,6.7,0.235,66.0,115.0,0.99787,3.22,0.56,9.5,5,10.952207107823687,0.7052624155132469,5.7780000000000005
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,12.999783336944386,0.20201999795959802,6.246
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,12.999783336944386,0.20201999795959802,6.246
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,12.999783336944386,0.20201999795959802,6.246
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,10.359563171752926,0.19801960592118226,6.072
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,10.359563171752926,0.19801960592118226,6.072
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,10.359563171752926,0.19801960592118226,6.072
6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,6,9.999850748496291,0.17431176668645257,6.196
6.7,0.16,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,6,41.872382976063996,0.18749983258943523,6.253
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,10.359563171752926,0.19801960592118226,6.072
7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,5,12.499776789700183,0.17391285444254956,5.737
6.2,0.51,0.14,1.9,0.0559999999999999,15.0,34.0,0.99396,3.48,0.57,11.5,6,12.15662437991412,0.16521724763717596,6.101
6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,6,17.777283964334327,0.1774192117587002,6.559
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,6,16.841662061524698,0.19819801964142378,6.085
7.3,0.69,0.32,2.2,0.069,35.0,104.0,0.99632,3.33,0.51,9.5,5,10.579556818017132,0.23157870360136465,5.923
6.0,0.58,0.2,2.4,0.075,15.0,50.0,0.99467,3.58,0.67,12.5,6,10.344649230185688,0.19199984640012288,6.351000000000001
5.6,0.31,0.78,13.9,0.074,23.0,92.0,0.99677,3.39,0.48,10.5,6,18.06393342150253,1.3238082630397496,5.534
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,6,14.422799561546894,0.18644051996566105,6.732
8.0,0.3,0.63,1.6,0.081,16.0,29.0,0.99588,3.3,0.78,10.8,6,26.66577780740642,0.1481480109740639,6.674
6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,6,8.857016328338169,0.42857106842767356,6.23
6.8,0.67,0.15,1.8,0.118,13.0,20.0,0.9954,3.42,0.67,11.3,6,10.149102252205191,0.15929189443195182,6.311
6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.99402,3.54,0.6,11.3,5,11.071230870877306,0.15044234474128784,6.050000000000001
7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,6,21.142253078483474,0.20168050278949345,6.710000000000001
6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.99402,3.54,0.6,11.3,5,11.071230870877306,0.15044234474128784,6.050000000000001
6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,5,8.531349211899135,0.2184872113552846,6.16
6.2,0.46,0.29,2.1,0.074,32.0,98.0,0.99578,3.33,0.62,9.8,5,13.47796787026369,0.21428549562704527,5.606
6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,7,20.93684572357114,0.20689637336519537,6.4
7.2,0.39,0.44,2.6,0.066,22.0,48.0,0.99494,3.3,0.84,11.5,6,18.46106510089485,0.2260867599245566,6.582000000000001
7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,6,24.192767975226605,0.21052613111742885,6.675
5.8,0.61,0.11,1.8,0.066,18.0,28.0,0.99483,3.55,0.66,10.9,6,9.508040851789316,0.1651374631766393,5.788
7.2,0.66,0.33,2.5,0.068,34.0,102.0,0.99414,3.27,0.78,12.8,6,10.908925622339057,0.19531234741222858,6.954000000000001
6.6,0.725,0.2,7.8,0.073,29.0,79.0,0.9977,3.29,0.54,9.2,5,9.103322712790169,0.847825165407429,5.561999999999999
6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.99314,3.32,0.82,11.6,6,11.454337193869202,0.15517228002389655,6.246
5.4,0.74,0.09,1.7,0.089,16.0,26.0,0.99402,3.67,0.56,11.6,6,7.297198686504237,0.14655159780034674,5.808
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,6,12.352698966686928,0.20909071900843726,6.045
6.8,0.62,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,9.5,6,10.96756503927356,0.19999978947390581,5.816000000000001
6.2,0.6,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,10.5,5,10.333161113981435,0.19047600907046755,5.804
5.9,0.55,0.1,2.2,0.062,39.0,51.0,0.99512,3.52,0.76,11.2,6,10.727077689496555,0.19642839604607498,5.948
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,6,12.352698966686928,0.20909071900843726,6.045
5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.99547,3.57,0.71,10.2,5,9.147145005503791,0.19607823913898126,5.633
6.0,0.31,0.47,3.6,0.067,18.0,42.0,0.99549,3.39,0.66,11.0,6,19.354214380181283,0.3272724297523366,5.898
